generation,N_shifts,logPrior,logLik,eventRate,acceptRate
439150000,169,1360.57,-458.962,159.356,0.268
439200000,171,1393.6,-454.499,140.423,0.265
439250000,144,1158.78,-453.751,134.132,0.26
439300000,123,973.208,-453.945,109.792,0.231
439350000,141,1136.88,-534.163,111.947,0.223
439400000,172,1383.56,-499.759,149.575,0.246
439450000,164,1331.11,-526.059,156.358,0.251
439500000,163,1328.24,-490.535,158.363,0.234
439550000,170,1362.94,-509.092,175.779,0.273
439600000,148,1201.18,-515.246,118.315,0.231
439650000,152,1217.3,-489.792,148.687,0.248
439700000,178,1438.03,-576.594,158.008,0.234
439750000,176,1442.21,-457.8,163.361,0.262
439800000,173,1405.48,-474.79,142.919,0.258
439850000,154,1244.11,-432.001,144.931,0.255
439900000,134,1063.97,-476.055,119.941,0.233
439950000,154,1237.17,-438.298,140.44,0.227
440000000,116,936.345,-436.626,106.621,0.248
440050000,120,967.406,-492.039,111.072,0.226
440100000,151,1216.42,-483.082,131.373,0.226
440150000,165,1307.16,-536.478,167.234,0.245
440200000,180,1454.25,-540.561,154.252,0.25
440250000,117,953.453,-645.031,93.3278,0.238
440300000,139,1123.22,-525.487,131.59,0.257
440350000,126,1033.18,-574.221,111.152,0.25
440400000,149,1199.74,-522.147,130.885,0.219
440450000,133,1084.78,-600.389,128.379,0.244
440500000,119,952.66,-547.378,89.8212,0.263
440550000,142,1156.91,-502.791,119.471,0.225
440600000,141,1140.56,-426.067,130.847,0.248
440650000,140,1131.2,-485.908,132.528,0.224
440700000,145,1160.46,-465.173,124.04,0.265
440750000,160,1282.01,-481.884,162.408,0.25
440800000,196,1566.42,-531.525,201.3,0.261
440850000,181,1456.95,-562.873,169.684,0.238
440900000,182,1432.61,-504.715,173.316,0.244
440950000,166,1334.27,-491.582,137.486,0.241
441000000,178,1428.89,-541.528,175.005,0.23
441050000,154,1226.65,-442.78,151.267,0.22
441100000,193,1565.35,-460.99,176.894,0.205
441150000,163,1267.9,-479.194,170.653,0.215
441200000,125,1001.14,-494.572,112.256,0.222
441250000,169,1363.03,-555.646,175.792,0.236
441300000,172,1379.61,-548.576,153.8,0.245
441350000,126,1030.98,-603.453,123.966,0.232
441400000,127,1027.89,-524.459,113.03,0.25
441450000,116,942.043,-553.201,110.318,0.246
441500000,149,1210.95,-573.641,144.028,0.245
441550000,124,993.772,-496.3,123.056,0.243
441600000,141,1134.85,-563.633,137.496,0.222
441650000,116,944.429,-566.312,110.634,0.257
441700000,136,1113.35,-524.331,112.593,0.255
441750000,134,1075.32,-533.653,108.057,0.234
441800000,133,1077.05,-537.788,135.963,0.24
441850000,160,1301.67,-560.071,132.176,0.217
441900000,155,1243.13,-540.832,159.333,0.226
441950000,135,1090.25,-522.137,112.187,0.243
442000000,118,939.078,-523.805,89.9665,0.221
442050000,152,1208.31,-584.414,154.586,0.244
442100000,118,941.315,-579.659,103.147,0.241
442150000,125,1008.63,-541.565,126.266,0.266
442200000,119,969.077,-548.601,112.527,0.23
442250000,120,957.407,-501.184,109.979,0.242
442300000,147,1200.83,-479.205,139.108,0.229
442350000,122,979.105,-471.314,120.366,0.221
442400000,151,1204.02,-528.255,141.477,0.239
442450000,129,1035.42,-564.995,119.195,0.252
442500000,122,980.556,-514.086,91.9372,0.214
442550000,139,1115.22,-500.953,124.527,0.204
442600000,141,1141.5,-548.879,136.551,0.256
442650000,98,777.05,-556.946,85.1805,0.241
442700000,114,920.787,-516.094,110.97,0.217
442750000,163,1308.05,-603.703,152.761,0.254
442800000,138,1096.08,-563.691,118.431,0.236
442850000,147,1171.51,-595.417,141.541,0.254
442900000,127,1005.58,-510.542,116.64,0.25
442950000,116,938.239,-553.896,95.3604,0.239
443000000,125,1035.93,-534.24,101.074,0.229
443050000,122,999.944,-496.984,100.159,0.222
443100000,115,942.949,-510.678,107.632,0.226
443150000,130,1030.36,-558.56,127.35,0.243
443200000,143,1171.74,-621.75,139.119,0.24
443250000,121,971.961,-583.158,105.981,0.252
443300000,156,1238.27,-564.725,138.755,0.248
443350000,137,1106.44,-611.045,133.644,0.225
443400000,117,947.606,-610.107,100.019,0.259
443450000,125,1007.89,-574.769,114.289,0.219
443500000,103,823.948,-566.738,129.827,0.24
443550000,120,962.405,-561.607,113.075,0.249
443600000,113,921.214,-547.346,106.39,0.252
443650000,122,1001.5,-482.409,109.643,0.221
443700000,125,1019.03,-608.784,136.892,0.243
443750000,107,850.333,-537.34,102.134,0.224
443800000,120,985.439,-567.224,103.686,0.261
443850000,138,1133.78,-538.213,106.671,0.256
443900000,151,1180.19,-512.157,142.264,0.226
443950000,144,1159.69,-506.386,136.203,0.259
444000000,130,1069.18,-541.868,121.054,0.246
444050000,109,881.402,-503.964,102.631,0.24
444100000,116,931.011,-546.267,110.141,0.255
444150000,130,1031.02,-628.183,124.213,0.276
444200000,99,770.599,-588.318,103.217,0.26
444250000,102,812.083,-565.7,112.614,0.239
444300000,107,861.074,-609.599,82.8215,0.242
444350000,117,960.236,-618.098,119.528,0.235
444400000,129,1060.54,-563.906,114.222,0.248
444450000,115,898.812,-656.542,113.271,0.26
444500000,112,907.631,-560.517,97.6844,0.238
444550000,114,915.116,-596.227,91.0261,0.239
444600000,132,1061.78,-587.446,114.902,0.255
444650000,123,1015.55,-571.846,112.146,0.235
444700000,142,1155.47,-594.248,130.652,0.241
444750000,136,1118.46,-607.884,141.787,0.245
444800000,137,1109.94,-627.021,121.6,0.237
444850000,118,962.003,-681.985,96.4684,0.26
444900000,128,1026.59,-616.682,136.15,0.238
444950000,123,948.807,-618.001,121.158,0.244
445000000,138,1094.31,-489.839,124.686,0.236
445050000,149,1221.05,-541.021,131.563,0.242
445100000,138,1123.23,-542.142,123.233,0.237
445150000,130,1035.22,-566.672,126.235,0.262
445200000,148,1208.34,-566.79,134.115,0.255
445250000,116,945.838,-602.169,79.6936,0.23
445300000,106,870.879,-586.023,114.883,0.266
445350000,107,872.72,-586.701,110.289,0.214
445400000,150,1218.45,-547.319,137.739,0.248
445450000,152,1221.36,-592.278,129.569,0.238
445500000,129,1024.32,-584.724,115.483,0.248
445550000,109,873.543,-553.713,88.464,0.257
445600000,125,1016.44,-584.885,105.436,0.254
445650000,99,802.901,-624.584,99.0528,0.235
445700000,112,922.967,-566.754,109.469,0.222
445750000,91,755.271,-539.815,86.9496,0.231
445800000,122,968.812,-540.44,117.253,0.254
445850000,173,1408.22,-605.11,146.9,0.267
445900000,119,964.066,-558.693,101.838,0.247
445950000,125,1029.88,-513.942,125.434,0.231
446000000,150,1231.79,-465.877,141.074,0.247
446050000,125,1011.18,-493.991,105.013,0.214
446100000,131,1047.65,-514.096,108.993,0.28
446150000,106,838.336,-475.508,91.7157,0.221
446200000,145,1171.34,-448.364,127.626,0.226
446250000,107,868.745,-450.931,95.2002,0.24
446300000,137,1103.04,-526.419,123.9,0.213
446350000,126,1019.9,-491.541,117.526,0.231
446400000,112,933.564,-543.155,88.7162,0.249
446450000,118,955.213,-579.433,133.074,0.251
446500000,100,816.277,-539.444,92.8639,0.256
446550000,123,995.106,-612.233,102.714,0.248
446600000,128,1021.22,-602.414,120.986,0.254
446650000,118,968.814,-521.188,99.5638,0.225
446700000,114,918.113,-516.568,120.769,0.249
446750000,133,1070.22,-577.043,107.9,0.224
446800000,156,1262.11,-575.28,131.16,0.244
446850000,115,926.804,-590.481,105.408,0.24
446900000,136,1118.32,-516.697,125.242,0.233
446950000,142,1160.45,-500.096,121.782,0.225
447000000,131,1052.69,-564.19,111.206,0.247
447050000,130,1043.01,-539.458,127.646,0.212
447100000,139,1129.63,-600.381,127.365,0.231
447150000,116,942.018,-606.692,97.8147,0.235
447200000,143,1156.59,-491.939,143.046,0.238
447250000,168,1337.19,-531.23,148.276,0.247
447300000,168,1332.75,-493.123,144.177,0.24
447350000,124,1011.85,-472.311,121.241,0.218
447400000,112,878.345,-469.79,113.491,0.224
447450000,153,1240.36,-468.396,149.92,0.236
447500000,117,937.623,-527.973,119.715,0.259
447550000,134,1093.95,-529.794,113.912,0.246
447600000,156,1264.34,-528.653,142.034,0.228
447650000,158,1295.48,-484.179,128.034,0.253
447700000,129,1046.67,-493.262,109.514,0.229
447750000,136,1111.48,-556.7,131.766,0.235
447800000,165,1328.9,-636.591,138.446,0.251
447850000,131,1064.1,-529.579,143.457,0.244
447900000,130,1054.57,-470.225,131.941,0.235
447950000,149,1214.88,-507.96,137.107,0.234
448000000,123,1000.72,-488.858,126.802,0.231
448050000,138,1135.79,-503.379,137.181,0.259
448100000,162,1312.32,-548.144,148.087,0.217
448150000,152,1213.64,-502.251,146.942,0.243
448200000,151,1212.65,-504.469,146.711,0.226
448250000,162,1296.3,-473.706,148.992,0.247
448300000,132,1065.16,-443.207,125.905,0.219
448350000,166,1341.09,-443.661,152.96,0.22
448400000,181,1445.99,-406.228,180.314,0.237
448450000,181,1475.71,-537.042,156.987,0.242
448500000,136,1083.57,-525.97,138.054,0.244
448550000,129,1023.46,-498.584,126.663,0.269
448600000,131,1031.35,-536.817,104.471,0.264
448650000,136,1083.36,-504.946,109.166,0.235
448700000,151,1217.03,-531.571,127.343,0.229
448750000,144,1152.51,-484.417,136.026,0.232
448800000,136,1115.18,-432.297,111.054,0.224
448850000,139,1115.48,-499.38,120.555,0.242
448900000,137,1127.43,-483.587,131.073,0.246
448950000,129,1042.28,-485.605,126.203,0.22
449000000,143,1152.84,-483.591,125.13,0.233
449050000,137,1098.23,-397.738,117.394,0.244
449100000,165,1321.27,-479.319,146.396,0.228
449150000,148,1176.16,-552.315,155.397,0.241
449200000,165,1333.97,-509.321,141.718,0.249
449250000,140,1111.91,-500.624,118.931,0.253
449300000,126,1022.99,-522.522,116.39,0.22
449350000,119,982.948,-549.46,104.205,0.248
449400000,138,1112.16,-503.485,139.63,0.229
449450000,126,1011.06,-489.318,113.425,0.216
449500000,155,1238.85,-521.97,135.886,0.269
449550000,115,920.545,-545.174,96.5237,0.253
449600000,157,1277.65,-509.501,140.389,0.24
449650000,163,1284.89,-437.512,162.597,0.241
449700000,159,1293.67,-448.031,151.136,0.237
449750000,194,1564.23,-479.878,164.782,0.247
449800000,156,1258,-435.341,150.001,0.211
449850000,158,1248.4,-499.265,147.623,0.236
449900000,141,1119.89,-467.506,138.898,0.259
449950000,159,1271.84,-480.896,128.288,0.239
450000000,153,1241.12,-455.077,139.02,0.22
450050000,153,1251.16,-415.553,125.745,0.231
450100000,144,1171.16,-408.578,143.072,0.225
450150000,149,1205.23,-410.225,153.409,0.242
450200000,115,907.088,-476.466,102.134,0.222
450250000,132,1069.5,-500.332,136.942,0.227
450300000,146,1176.59,-524.435,167.68,0.233
450350000,167,1356.3,-421.508,145.649,0.233
450400000,167,1329.97,-447.508,167.576,0.239
450450000,133,1068.63,-404.994,111.824,0.242
450500000,131,1069.09,-410.333,111.679,0.236
450550000,167,1345.09,-446.723,145.471,0.245
450600000,128,1035.73,-468.423,112.154,0.249
450650000,165,1328.57,-440.889,163.28,0.229
450700000,139,1108.52,-541.873,141.015,0.256
450750000,143,1158.08,-408.924,126.095,0.231
450800000,163,1293.21,-429.116,168.612,0.247
450850000,154,1237.14,-483.38,156.716,0.249
450900000,142,1159.91,-431.864,127.037,0.233
450950000,139,1083.14,-450.72,131.647,0.258
451000000,127,1003.54,-493.332,111.683,0.199
451050000,142,1144.18,-487.138,125.753,0.234
451100000,133,1085.62,-492.312,120.886,0.233
451150000,98,788.623,-513.723,89.8319,0.226
451200000,93,747.077,-531.144,90.8558,0.232
451250000,121,969.391,-549.555,104.935,0.247
451300000,136,1098.62,-541.094,124.875,0.244
451350000,128,1037.24,-484.865,111.537,0.259
451400000,152,1223.31,-471.707,126.611,0.262
451450000,120,967.063,-454.245,114.252,0.215
451500000,119,978.43,-560.175,97.9367,0.243
451550000,156,1249.36,-516.328,137.67,0.251
451600000,126,1020.95,-530.301,98.9058,0.23
451650000,129,1038.98,-559.634,95.3971,0.214
451700000,132,1071.21,-510.947,123.27,0.242
451750000,127,1030.56,-459.164,106.343,0.223
451800000,131,1066.15,-532.32,113.678,0.253
451850000,121,989.805,-562.547,101.912,0.262
451900000,124,994.451,-606.848,121.266,0.282
451950000,120,985.682,-566.962,110.688,0.245
452000000,131,1077.32,-566.405,122.245,0.247
452050000,120,968.634,-535.851,125.249,0.245
452100000,134,1074.49,-580.808,121.773,0.227
452150000,154,1245.11,-591.625,141.939,0.237
452200000,103,834.119,-517.928,103.713,0.233
452250000,158,1276.26,-467.137,140.635,0.252
452300000,115,930.798,-518.83,112.671,0.245
452350000,93,752.289,-496.731,98.6994,0.242
452400000,120,977.333,-468.569,100.68,0.224
452450000,119,960.26,-593.35,101.393,0.241
452500000,138,1110.31,-555.51,126.795,0.227
452550000,147,1163.83,-487.756,130.341,0.242
452600000,177,1412.77,-507.466,161.979,0.228
452650000,161,1305.36,-484.759,132.872,0.253
452700000,153,1226.58,-523.428,172.215,0.246
452750000,121,966.174,-468.085,101.395,0.263
452800000,148,1199.69,-510.538,141.656,0.228
452850000,127,1040.57,-453.32,105.212,0.206
452900000,117,938.845,-502.976,112.195,0.23
452950000,130,1036.6,-446.151,115.016,0.24
453000000,168,1353.05,-494.754,165.592,0.245
453050000,127,1023.4,-500.768,97.0806,0.229
453100000,156,1276.94,-484.813,149.778,0.228
453150000,109,886.879,-559.64,98.4931,0.248
453200000,110,907.302,-585.004,100.704,0.24
453250000,118,956.604,-590.643,112.838,0.275
453300000,134,1068.22,-573.306,104.965,0.234
453350000,143,1165.16,-542.251,135.674,0.228
453400000,166,1360.78,-512.788,142.948,0.249
453450000,182,1470.2,-514.006,173.346,0.242
453500000,161,1285.71,-570.554,133.486,0.216
453550000,110,896.38,-584.718,98.5554,0.229
453600000,135,1081.48,-534.47,132.053,0.243
453650000,148,1175.73,-554.004,142.129,0.251
453700000,176,1418.94,-489.147,146.557,0.249
453750000,166,1307.98,-479.41,156.776,0.221
453800000,160,1298.79,-442.959,151.786,0.233
453850000,134,1088.87,-476.949,146.286,0.239
453900000,143,1155.02,-522.271,132.01,0.243
453950000,146,1182.65,-539.171,154.515,0.24
454000000,162,1324.88,-548.992,139.667,0.242
454050000,144,1165.23,-573.064,126.585,0.268
454100000,219,1773.29,-458.791,193.705,0.232
454150000,137,1098.04,-476.961,104.99,0.23
454200000,136,1096.73,-479.586,118.699,0.229
454250000,162,1298.28,-481.948,150.43,0.263
454300000,153,1250.27,-505.259,140.049,0.225
454350000,168,1350.05,-456.256,161.167,0.238
454400000,152,1239.84,-441.259,139.023,0.249
454450000,173,1404.79,-521.426,150.845,0.257
454500000,118,968.387,-508.531,105.281,0.222
454550000,135,1088.56,-458.238,115.549,0.231
454600000,138,1089.15,-485.418,130.733,0.239
454650000,114,907.439,-572.991,98.8029,0.242
454700000,144,1125.37,-611.883,118.72,0.261
454750000,134,1090.7,-534.066,108.417,0.243
454800000,139,1146.67,-444.97,126.603,0.215
454850000,117,949.782,-434.125,129.209,0.254
454900000,143,1148.97,-479.415,123.231,0.228
454950000,128,1042.21,-489.29,122.288,0.213
455000000,130,1054.49,-533.918,107.472,0.26
455050000,120,985.52,-471.285,101.254,0.231
455100000,130,1053.27,-534.354,106.369,0.246
455150000,128,1050.56,-487.868,115.499,0.217
455200000,128,1036.3,-461.381,111.268,0.223
455250000,146,1172.63,-450.827,138.685,0.232
455300000,205,1653.62,-479.148,190.088,0.239
455350000,177,1434.45,-509.759,157.85,0.252
455400000,198,1598.55,-488.804,185.51,0.253
455450000,201,1620.19,-453.241,169.654,0.229
455500000,191,1547.82,-446.849,181.382,0.221
455550000,180,1471.33,-455.438,176.324,0.218
455600000,167,1366.79,-486.99,130.369,0.237
455650000,170,1368.54,-474.976,162.338,0.234
455700000,187,1525,-456.807,166.604,0.247
455750000,190,1544.62,-525.542,182.01,0.24
455800000,154,1243.32,-567.404,139.115,0.264
455850000,134,1083.89,-521.349,150.167,0.216
455900000,147,1196.76,-432.242,156.314,0.249
455950000,149,1209.43,-469.893,134.144,0.251
456000000,151,1211.48,-499.859,134.377,0.241
456050000,160,1299.51,-466.567,132.751,0.247
456100000,163,1336.7,-472.996,146.137,0.234
456150000,168,1342.88,-455.142,152.657,0.213
456200000,176,1426.05,-517.237,170.368,0.231
456250000,162,1302.45,-471.743,144.456,0.223
456300000,155,1252.56,-518.911,143.046,0.236
456350000,185,1511.94,-504.821,155.699,0.239
456400000,150,1199.16,-526.442,147.75,0.26
456450000,172,1383.5,-504.06,183.019,0.233
456500000,155,1251.07,-568.335,142.78,0.238
456550000,151,1228.52,-595.462,130.284,0.269
456600000,140,1133.48,-578.832,134.923,0.221
456650000,138,1118.1,-530.096,124.472,0.236
456700000,109,870.821,-554.74,99.0654,0.22
456750000,123,979.036,-590.342,106.705,0.237
456800000,123,990.106,-601.665,133.584,0.236
456850000,110,883.167,-568.338,104.068,0.229
456900000,130,1060.86,-528.478,128.428,0.206
456950000,128,1025.37,-559.575,135.152,0.24
457000000,110,869.138,-509.295,94.4818,0.228
457050000,126,1013.65,-492.564,106.3,0.224
457100000,130,1068.57,-535.008,130.391,0.249
457150000,144,1171.57,-505.564,136.877,0.25
457200000,164,1333.39,-529.263,154.321,0.23
457250000,131,1063.28,-439.63,113.304,0.203
457300000,182,1471.29,-506.246,167.57,0.244
457350000,165,1333.61,-482.67,148.601,0.251
457400000,155,1254.1,-506.541,133.346,0.241
457450000,156,1249.02,-409.804,151.349,0.255
457500000,159,1279.95,-517.515,145.239,0.227
457550000,178,1434.1,-487.751,177.303,0.229
457600000,185,1497.3,-492.843,178.511,0.237
457650000,165,1344.99,-463.726,143.868,0.239
457700000,151,1215.13,-490.359,131.071,0.231
457750000,125,1021.82,-541.072,127.894,0.24
457800000,137,1101.98,-482.303,127.702,0.215
457850000,169,1367.45,-492.937,148.601,0.243
457900000,166,1355.72,-509.691,147.124,0.239
457950000,148,1206.26,-545.712,130.791,0.262
458000000,154,1244.5,-500.663,134.28,0.221
458050000,121,969.659,-440.612,117.042,0.234
458100000,141,1143.59,-513.376,149.834,0.249
458150000,148,1198.85,-585.081,132.18,0.253
458200000,130,1055.07,-475.235,115.306,0.216
458250000,111,877.552,-452.938,129.68,0.225
458300000,127,1022.66,-496.938,136.724,0.22
458350000,119,952.918,-476.258,113.994,0.246
458400000,150,1202.23,-483.324,148.356,0.233
458450000,158,1317.26,-529.563,159.059,0.245
458500000,161,1312.74,-583.053,155.324,0.24
458550000,130,1049,-520.127,118.432,0.259
458600000,152,1219.3,-539.049,135.372,0.257
458650000,146,1166.55,-516.124,137.983,0.226
458700000,152,1225.04,-484.786,139.984,0.24
458750000,141,1136.98,-489.755,134.502,0.255
458800000,133,1073.02,-535.682,126.984,0.255
458850000,149,1202.13,-470.381,135.122,0.233
458900000,154,1227.61,-502.941,177.41,0.233
458950000,133,1075.9,-509.48,130.811,0.247
459000000,133,1085.73,-566.028,127.678,0.229
459050000,138,1120.5,-555.907,121.045,0.24
459100000,150,1212.61,-586.841,139.331,0.239
459150000,136,1087.93,-530.545,101.67,0.242
459200000,115,923.001,-593.171,115.651,0.246
459250000,159,1280.57,-533.723,151.073,0.235
459300000,159,1255.38,-556.786,141.716,0.218
459350000,131,1042.83,-465.379,124.853,0.225
459400000,141,1110.9,-518.53,120.7,0.249
459450000,155,1236.87,-510.623,146.824,0.252
459500000,156,1237.48,-525.152,151.475,0.201
459550000,172,1359.46,-510.063,150.737,0.235
459600000,167,1344.87,-494.878,157.71,0.238
459650000,149,1205.51,-429.14,139.274,0.238
459700000,156,1230.07,-473.414,139.215,0.221
459750000,173,1375.17,-491.309,146.438,0.258
459800000,150,1211.11,-485.514,130.621,0.227
459850000,160,1283.26,-452.75,132.682,0.228
459900000,191,1518.72,-522.833,188.398,0.228
459950000,147,1176.62,-452.914,144.928,0.23
460000000,137,1090.16,-524.23,124.69,0.226
460050000,115,919.869,-529.948,86.3869,0.226
460100000,136,1102.62,-595.976,120.304,0.237
460150000,148,1181.1,-545.165,147.024,0.228
460200000,116,929.835,-597.782,97.8351,0.248
460250000,129,1035.92,-532.922,135.393,0.256
460300000,141,1145.33,-533.24,103.573,0.248
460350000,161,1317.81,-559.566,165.644,0.242
460400000,111,907.496,-540.493,86.5629,0.251
460450000,142,1137.83,-518.432,144.951,0.221
460500000,126,1009.33,-596.572,114.961,0.245
460550000,156,1281.74,-571.095,142.611,0.249
460600000,163,1282.93,-539.743,155.692,0.237
460650000,160,1284.98,-515.861,140.494,0.234
460700000,160,1284.79,-560.732,161.524,0.25
460750000,157,1261.96,-556.449,157.831,0.23
460800000,147,1176.21,-555.149,138.841,0.232
460850000,129,1043.99,-602.775,115.146,0.218
460900000,129,1066.38,-671.722,120.53,0.264
460950000,104,847.254,-638.418,98.8336,0.247
461000000,128,1031.57,-521.621,125.216,0.256
461050000,114,931.966,-560.669,88.6533,0.254
461100000,157,1259.91,-588.991,156.071,0.218
461150000,133,1085.91,-536.706,120.318,0.235
461200000,133,1069.69,-548.09,103.881,0.227
461250000,120,963.916,-473.62,110.078,0.255
461300000,96,783.534,-498.716,84.3326,0.221
461350000,125,1007.46,-541.066,121.713,0.247
461400000,112,903.297,-501.108,135.516,0.236
461450000,158,1279.84,-532.569,148.697,0.256
461500000,119,955.482,-472.123,104.434,0.236
461550000,120,962.163,-576.039,107.379,0.213
461600000,133,1074.54,-507.172,103.596,0.213
461650000,139,1125.33,-475.063,141.054,0.268
461700000,144,1180.46,-502.064,130.447,0.237
461750000,152,1218.27,-530.218,136.747,0.242
461800000,138,1124.31,-494.213,121.115,0.253
461850000,125,1011.24,-514.911,106.897,0.24
461900000,171,1386.15,-526.13,152.1,0.245
461950000,117,927.134,-515.54,111.618,0.25
462000000,133,1050.68,-459.281,103.282,0.257
462050000,103,830.939,-512.269,92.9769,0.234
462100000,109,866.22,-567.544,101.168,0.239
462150000,96,753.019,-556.484,82.1484,0.225
462200000,94,750.799,-572.051,83.1286,0.224
462250000,144,1165.13,-573.139,141.678,0.239
462300000,110,875.077,-582.013,114.518,0.266
462350000,147,1175.66,-549.873,141.22,0.241
462400000,142,1173.39,-523.526,142.822,0.253
462450000,147,1209.2,-550.157,127.227,0.256
462500000,162,1314.81,-552.48,143.301,0.245
462550000,144,1168.99,-476.88,164.212,0.225
462600000,151,1214.01,-450.006,140.716,0.242
462650000,143,1147.33,-651.453,119.589,0.252
462700000,129,1027.2,-567.461,131.027,0.262
462750000,119,956.813,-549.187,106.44,0.255
462800000,118,937.412,-636.837,111.86,0.219
462850000,128,1020.15,-536.683,124.827,0.232
462900000,131,1046.21,-572.158,115.673,0.23
462950000,145,1169.71,-655.765,141.35,0.24
463000000,141,1136.26,-615.234,124.473,0.236
463050000,131,1042.44,-548.783,118.099,0.267
463100000,170,1372.96,-530.515,143.637,0.234
463150000,164,1315.65,-562.132,141.448,0.227
463200000,148,1174.04,-499.199,130.877,0.239
463250000,169,1373.78,-506.691,149.094,0.253
463300000,172,1386.22,-499.989,166.5,0.22
463350000,161,1306.44,-532.222,130.732,0.248
463400000,135,1074.92,-485.17,111.381,0.219
463450000,156,1249.09,-609.329,164.918,0.266
463500000,165,1321.49,-587.684,146.935,0.245
463550000,157,1252.14,-600.201,153.425,0.251
463600000,179,1451.18,-571.359,161.233,0.231
463650000,130,1047.68,-495.232,123.087,0.213
463700000,191,1570.89,-560.164,170.995,0.265
463750000,178,1445,-495.725,160.682,0.221
463800000,176,1429.08,-462.214,146.595,0.23
463850000,146,1170.7,-527.079,132.781,0.235
463900000,136,1107.47,-544.615,122.017,0.243
463950000,131,1058.44,-589.382,131.907,0.219
464000000,167,1356.48,-485.207,126.498,0.236
464050000,141,1110.76,-563.837,120.948,0.252
464100000,161,1294.87,-561.381,175.358,0.208
464150000,129,1033.25,-595.357,115.757,0.253
464200000,107,870.196,-600.336,98.8968,0.235
464250000,139,1117.27,-611.704,125.511,0.244
464300000,127,1026.99,-594.108,105.979,0.257
464350000,129,1035.95,-532.586,133.634,0.236
464400000,171,1382.58,-515.37,157.676,0.234
464450000,134,1061.67,-600.011,130.066,0.241
464500000,114,914.732,-635.217,92.4012,0.277
464550000,116,935.866,-644.809,98.109,0.219
464600000,151,1206.99,-533.27,160.575,0.259
464650000,149,1234.08,-512.093,154.015,0.255
464700000,113,904.71,-646.016,105.273,0.243
464750000,99,794.624,-567.015,93.0264,0.243
464800000,123,1008.64,-554.25,108.559,0.233
464850000,146,1185.2,-597.069,122.052,0.245
464900000,148,1190.66,-546.931,144.204,0.233
464950000,121,970.496,-607.538,113.758,0.257
465000000,111,905.251,-587.249,99.4273,0.242
465050000,135,1094.48,-576.999,127.492,0.216
465100000,125,1015.4,-637.671,114.385,0.245
465150000,126,1017.03,-571.326,120.499,0.27
465200000,134,1063.1,-546.625,120.58,0.236
465250000,147,1172.49,-531.12,120.482,0.238
465300000,127,1029.02,-559.562,109.875,0.233
465350000,141,1109.84,-580.14,128.43,0.218
465400000,127,1011.01,-438.332,121.597,0.243
465450000,172,1377.82,-391.509,130.998,0.252
465500000,121,967.309,-401.346,108.068,0.234
465550000,133,1071.76,-519.654,119.633,0.23
465600000,109,867.867,-494.446,99.5148,0.24
465650000,144,1170.05,-461.783,132.282,0.236
465700000,132,1060.34,-490.646,123.942,0.243
465750000,167,1340.03,-471.814,159.926,0.228
465800000,138,1099.71,-486.205,138.32,0.229
465850000,110,871.284,-552.943,114.675,0.231
465900000,127,1040.38,-508.124,125.184,0.243
465950000,143,1145.56,-515.335,137.823,0.234
466000000,131,1055.78,-510.798,108.231,0.252
466050000,131,1050.16,-496.681,129.44,0.239
466100000,148,1199.68,-449.314,112.612,0.239
466150000,152,1238.8,-474.029,136.024,0.224
466200000,128,1039.91,-495.804,119.622,0.246
466250000,118,945.566,-538.964,110.541,0.224
466300000,132,1042.99,-629.033,129.554,0.235
466350000,126,994.908,-600.839,105.858,0.279
466400000,117,918.007,-637.79,117.241,0.257
466450000,115,916.345,-564.473,103.511,0.266
466500000,130,1050.91,-485.883,122.284,0.221
466550000,144,1169.51,-533.817,126.876,0.261
466600000,131,1047.59,-571.683,108.998,0.241
466650000,166,1334.1,-541.897,150.987,0.242
466700000,130,1040.76,-575.347,110.291,0.252
466750000,173,1384.31,-518.655,147.182,0.243
466800000,131,1056.41,-537.835,124.986,0.231
466850000,131,1048.06,-458.549,128.028,0.23
466900000,128,1034.17,-571.935,114.88,0.213
466950000,129,1033.03,-471.835,108.767,0.231
467000000,161,1299.18,-502.224,146.63,0.267
467050000,122,978.429,-539.247,115.319,0.248
467100000,117,929.306,-567.246,102.923,0.23
467150000,123,991.049,-500.115,118.001,0.239
467200000,129,1030.53,-504.165,118.147,0.24
467250000,125,1006.18,-475.58,118.824,0.23
467300000,108,876.945,-462.679,85.5036,0.225
467350000,102,809.038,-481.43,114.583,0.257
467400000,125,1007.26,-515.917,110.42,0.247
467450000,138,1121.05,-557.208,146.832,0.232
467500000,151,1199.69,-586.844,137.018,0.242
467550000,145,1169.83,-623.61,131.073,0.235
467600000,129,1047.32,-533.249,116.185,0.256
467650000,120,978.986,-575.743,95.3498,0.236
467700000,123,986.964,-607.1,129.638,0.25
467750000,107,857.422,-676.843,102.875,0.264
467800000,140,1131.56,-669.935,121.618,0.243
467850000,86,702.546,-580.962,86.601,0.235
467900000,125,1017.63,-616.188,104.593,0.237
467950000,95,767.504,-653.532,90.9294,0.247
468000000,112,904.974,-592.753,100.338,0.222
468050000,123,991.846,-550.427,116.099,0.236
468100000,125,996.677,-526.052,126.695,0.242
468150000,140,1127.73,-497.917,108.518,0.234
468200000,147,1197.15,-524.28,131.738,0.254
468250000,159,1287.76,-575.16,135.813,0.234
468300000,164,1338.72,-526.345,144.047,0.233
468350000,145,1190.48,-573.791,111.791,0.215
468400000,144,1126.74,-556.202,135.151,0.242
