generation,rank_1,rank_2,swapAccepted
68558000,2,4,0
68559000,3,4,0
68560000,1,3,0
68561000,1,3,0
68562000,1,3,0
68563000,3,4,0
68564000,1,4,0
68565000,2,3,0
68566000,2,4,0
68567000,2,4,0
68568000,3,4,0
68569000,2,4,0
68570000,1,2,0
68571000,1,2,0
68572000,1,2,0
68573000,3,4,0
68574000,3,4,0
68575000,3,4,0
68576000,3,4,0
68577000,2,4,0
68578000,2,4,0
68579000,2,4,0
68580000,1,3,0
68581000,1,3,0
68582000,1,3,0
68583000,3,4,0
68584000,2,3,0
68585000,2,4,0
68586000,2,4,0
68587000,3,4,0
68588000,2,3,0
68589000,2,3,0
68590000,1,4,0
68591000,1,4,0
68592000,1,4,0
68593000,1,2,0
68594000,2,3,0
68595000,2,3,0
68596000,2,3,0
68597000,1,4,0
68598000,2,3,0
68599000,1,3,0
68600000,1,3,0
68601000,3,4,0
68602000,2,3,0
68603000,1,4,0
68604000,1,2,0
68605000,3,4,0
68606000,3,4,0
68607000,1,3,0
68608000,2,4,0
68609000,2,4,0
68610000,2,4,0
68611000,1,4,0
68612000,1,3,0
68613000,2,3,0
68614000,2,3,0
68615000,2,3,0
68616000,1,2,0
68617000,1,2,0
68618000,1,2,0
68619000,1,2,0
68620000,2,3,0
68621000,1,2,0
68622000,1,2,0
68623000,1,2,0
68624000,1,3,0
68625000,2,4,0
68626000,1,4,0
68627000,1,4,0
68628000,1,3,0
68629000,1,2,0
68630000,1,2,0
68631000,1,3,0
68632000,3,4,0
68633000,3,4,0
68634000,2,3,0
68635000,1,3,0
68636000,2,4,0
68637000,1,2,0
68638000,1,4,0
68639000,2,3,0
68640000,2,4,0
68641000,2,3,0
68642000,1,4,0
68643000,2,3,0
68644000,1,3,0
68645000,1,3,0
68646000,2,3,0
68647000,2,3,0
68648000,1,3,0
68649000,1,4,0
68650000,1,3,0
68651000,1,3,0
68652000,1,3,0
68653000,2,3,0
68654000,2,4,0
68655000,3,4,0
68656000,2,3,0
68657000,1,4,0
68658000,1,2,0
68659000,1,3,0
68660000,1,4,0
68661000,1,4,0
68662000,2,3,0
68663000,3,4,0
68664000,2,4,0
68665000,2,4,0
68666000,3,4,0
68667000,1,2,0
68668000,2,3,0
68669000,1,2,0
68670000,3,4,0
68671000,1,4,0
68672000,1,3,0
68673000,3,4,0
68674000,1,2,0
68675000,2,4,0
68676000,2,3,0
68677000,1,3,0
68678000,1,4,0
68679000,2,4,0
68680000,1,2,0
68681000,1,4,0
68682000,1,3,0
68683000,2,4,0
68684000,2,3,0
68685000,2,3,0
68686000,1,3,0
68687000,2,4,0
68688000,3,4,0
68689000,3,4,0
68690000,3,4,0
68691000,2,3,0
68692000,2,3,0
68693000,2,3,0
68694000,2,4,0
68695000,2,4,0
68696000,1,4,0
68697000,3,4,0
68698000,3,4,0
68699000,1,3,0
68700000,1,2,0
68701000,1,3,0
68702000,1,4,0
68703000,1,4,0
68704000,1,4,0
68705000,2,3,0
68706000,1,2,0
68707000,1,3,0
68708000,1,3,0
68709000,3,4,0
68710000,1,4,0
68711000,1,2,0
68712000,2,4,0
68713000,1,2,0
68714000,1,2,0
68715000,3,4,0
68716000,3,4,0
68717000,2,4,0
68718000,2,4,0
68719000,1,3,0
68720000,3,4,0
68721000,2,4,0
68722000,1,4,0
68723000,3,4,0
68724000,2,3,0
68725000,2,3,0
68726000,1,3,0
68727000,2,3,0
68728000,2,4,0
68729000,3,4,0
68730000,1,2,0
68731000,1,3,0
68732000,2,3,0
68733000,2,3,0
68734000,1,2,0
68735000,2,3,0
68736000,2,4,0
68737000,1,2,0
68738000,1,4,0
68739000,2,3,0
68740000,2,3,0
68741000,2,3,0
68742000,1,2,0
68743000,1,2,0
68744000,2,3,0
68745000,2,3,0
68746000,2,3,0
68747000,3,4,0
68748000,2,3,0
68749000,1,4,0
68750000,1,3,0
68751000,3,4,0
68752000,2,3,0
68753000,2,3,0
68754000,3,4,0
68755000,3,4,0
68756000,1,4,0
68757000,1,4,0
68758000,1,4,0
68759000,3,4,0
68760000,1,3,0
68761000,1,2,0
68762000,1,4,0
68763000,1,4,0
68764000,2,3,0
68765000,2,4,0
68766000,1,3,0
68767000,1,3,0
68768000,1,2,0
68769000,2,3,0
68770000,1,3,0
68771000,1,4,0
68772000,1,4,0
68773000,2,3,0
68774000,1,3,0
68775000,3,4,0
68776000,1,2,0
68777000,1,4,0
68778000,2,4,0
68779000,1,4,0
68780000,1,4,0
68781000,3,4,0
68782000,2,4,0
68783000,2,3,0
68784000,1,3,0
68785000,2,4,0
68786000,1,3,0
68787000,2,4,0
68788000,2,4,0
68789000,1,2,0
68790000,1,4,0
68791000,2,4,0
68792000,3,4,0
68793000,1,2,0
68794000,1,4,0
68795000,2,3,0
68796000,1,3,0
68797000,3,4,0
68798000,1,4,0
68799000,2,4,0
68800000,2,4,0
68801000,2,4,0
68802000,2,4,0
68803000,1,3,0
68804000,3,4,0
68805000,1,3,0
68806000,2,3,0
68807000,3,4,0
68808000,2,3,0
68809000,3,4,0
68810000,1,4,0
68811000,2,3,0
68812000,1,3,0
68813000,2,3,0
68814000,3,4,0
68815000,2,3,0
68816000,1,4,0
68817000,1,2,0
68818000,3,4,0
68819000,2,4,0
68820000,1,3,0
68821000,2,4,0
68822000,2,4,0
68823000,1,3,0
68824000,1,4,0
68825000,3,4,0
68826000,3,4,0
68827000,3,4,0
68828000,1,4,0
68829000,1,3,0
68830000,2,4,0
68831000,1,4,0
68832000,2,3,0
68833000,1,2,0
68834000,1,3,0
68835000,1,3,0
68836000,1,2,0
68837000,1,4,0
68838000,2,3,0
68839000,1,3,0
68840000,1,4,0
68841000,1,4,0
68842000,2,3,0
68843000,2,4,0
68844000,1,2,0
68845000,2,4,0
68846000,1,3,0
68847000,2,3,0
68848000,1,3,0
68849000,1,4,0
68850000,3,4,0
68851000,1,3,0
68852000,2,4,0
68853000,1,4,0
68854000,2,4,0
68855000,2,4,0
68856000,2,4,0
68857000,1,4,0
68858000,2,4,0
68859000,2,3,0
68860000,1,4,0
68861000,1,3,0
68862000,3,4,0
68863000,3,4,0
68864000,1,4,0
68865000,1,4,0
68866000,2,3,0
68867000,3,4,0
68868000,2,3,0
68869000,2,4,0
68870000,1,3,0
68871000,1,4,0
68872000,1,3,0
68873000,1,2,0
68874000,3,4,0
68875000,1,4,0
68876000,2,3,0
68877000,2,4,0
68878000,1,4,0
68879000,3,4,0
68880000,1,4,0
68881000,1,2,0
68882000,1,3,0
68883000,1,3,0
68884000,1,4,0
68885000,2,4,0
68886000,1,4,0
68887000,2,3,0
68888000,1,4,0
68889000,1,2,0
68890000,1,2,0
68891000,2,3,0
68892000,2,4,0
68893000,1,2,0
68894000,2,4,0
68895000,1,2,0
68896000,1,2,0
68897000,1,3,0
68898000,1,3,0
68899000,1,4,0
68900000,2,3,0
68901000,1,3,0
68902000,1,3,0
68903000,2,3,0
68904000,3,4,0
68905000,1,3,0
68906000,1,3,0
68907000,1,3,0
68908000,1,3,0
68909000,1,2,0
68910000,1,4,0
68911000,1,2,0
68912000,1,4,0
68913000,3,4,0
68914000,2,3,0
68915000,2,3,0
68916000,1,2,0
68917000,2,3,0
68918000,1,2,0
68919000,2,4,0
68920000,1,3,0
68921000,1,2,0
68922000,2,4,0
68923000,2,4,0
68924000,1,2,0
68925000,2,4,0
68926000,1,3,0
68927000,2,4,0
68928000,1,3,0
68929000,1,4,0
68930000,1,4,0
68931000,1,4,0
68932000,1,3,0
68933000,1,4,0
68934000,3,4,0
68935000,3,4,0
68936000,3,4,0
68937000,1,4,0
68938000,3,4,0
68939000,1,4,0
68940000,2,4,0
68941000,1,3,0
68942000,2,3,0
68943000,3,4,0
68944000,2,3,0
68945000,2,4,0
68946000,2,3,0
68947000,3,4,0
68948000,3,4,0
68949000,1,3,0
68950000,2,4,0
68951000,1,3,0
68952000,2,3,0
68953000,3,4,0
68954000,1,2,0
68955000,2,3,0
68956000,3,4,0
68957000,3,4,0
68958000,1,4,0
68959000,1,2,0
68960000,1,3,0
68961000,1,4,0
68962000,3,4,0
68963000,1,2,0
68964000,2,3,0
68965000,2,3,0
68966000,2,3,0
68967000,2,4,0
68968000,2,3,0
68969000,3,4,0
68970000,3,4,0
68971000,2,3,0
68972000,1,4,0
68973000,2,3,0
68974000,2,4,0
68975000,1,2,0
68976000,1,3,0
68977000,2,3,0
68978000,1,4,0
68979000,2,4,0
68980000,1,3,0
68981000,1,2,0
68982000,3,4,0
68983000,2,4,0
68984000,1,3,0
68985000,1,3,0
68986000,2,4,0
68987000,2,4,0
68988000,3,4,0
68989000,2,4,0
68990000,1,2,0
68991000,1,4,0
68992000,1,3,0
68993000,1,2,0
68994000,1,2,0
68995000,1,3,0
68996000,2,4,0
68997000,1,3,0
68998000,1,3,0
68999000,1,4,0
69000000,1,3,0
69001000,1,3,0
69002000,3,4,0
69003000,3,4,0
69004000,1,4,0
69005000,3,4,0
69006000,2,3,0
69007000,1,2,0
69008000,1,2,0
69009000,3,4,0
69010000,1,4,0
69011000,2,4,0
69012000,1,4,0
69013000,2,3,0
69014000,1,3,0
69015000,1,3,0
69016000,1,4,0
69017000,1,2,0
69018000,3,4,0
69019000,1,4,0
69020000,1,2,0
69021000,1,3,0
69022000,1,3,0
69023000,1,4,0
69024000,1,3,0
69025000,1,3,0
69026000,2,4,0
69027000,2,4,0
69028000,3,4,0
69029000,3,4,0
69030000,2,4,0
69031000,1,3,0
69032000,2,3,0
69033000,3,4,0
69034000,3,4,0
69035000,1,4,0
69036000,1,2,0
69037000,1,3,0
69038000,3,4,0
69039000,1,4,0
69040000,1,2,0
69041000,3,4,0
69042000,2,4,0
69043000,2,3,0
69044000,1,4,0
69045000,2,3,0
69046000,1,4,0
69047000,2,4,0
69048000,1,3,0
69049000,2,4,0
69050000,2,4,0
69051000,1,4,0
69052000,3,4,0
69053000,3,4,0
69054000,1,3,0
69055000,1,3,0
69056000,2,4,0
69057000,1,3,0
69058000,1,2,0
69059000,1,3,0
69060000,2,4,0
69061000,3,4,0
69062000,1,4,0
69063000,1,4,0
69064000,2,3,0
69065000,1,4,0
69066000,3,4,0
69067000,2,4,0
69068000,2,4,0
69069000,1,2,0
69070000,2,4,0
69071000,1,3,0
69072000,2,4,0
69073000,1,4,0
69074000,1,3,0
69075000,3,4,0
69076000,1,4,0
69077000,1,3,0
69078000,3,4,0
69079000,1,3,0
69080000,2,3,0
69081000,2,3,0
69082000,1,2,0
69083000,2,3,0
69084000,2,3,0
69085000,3,4,0
69086000,3,4,0
69087000,1,4,0
69088000,1,2,0
69089000,1,3,0
69090000,2,4,0
69091000,1,2,0
69092000,2,3,0
69093000,1,4,0
69094000,1,2,0
69095000,1,4,0
69096000,3,4,0
69097000,1,4,0
69098000,3,4,0
69099000,2,4,0
69100000,2,3,0
69101000,2,3,0
69102000,2,3,0
69103000,2,4,0
69104000,2,3,0
69105000,2,3,0
69106000,1,4,0
69107000,3,4,0
69108000,2,4,0
69109000,1,4,0
69110000,1,2,0
69111000,1,2,0
69112000,2,4,0
69113000,3,4,0
69114000,2,3,0
69115000,3,4,0
69116000,1,4,0
69117000,2,4,0
69118000,1,2,0
69119000,1,4,0
69120000,3,4,0
69121000,2,4,0
69122000,1,2,0
69123000,1,3,0
69124000,2,4,0
69125000,1,3,0
69126000,3,4,0
69127000,2,4,0
69128000,1,3,0
69129000,2,3,0
69130000,2,4,0
69131000,1,4,0
69132000,1,3,0
69133000,1,3,0
69134000,2,3,0
69135000,2,3,0
69136000,1,2,0
69137000,3,4,0
69138000,3,4,0
69139000,1,4,0
69140000,2,3,0
69141000,2,4,0
69142000,1,4,0
69143000,1,2,0
69144000,2,4,0
69145000,1,4,0
69146000,1,3,0
69147000,2,4,0
69148000,2,4,0
69149000,2,4,0
69150000,1,4,0
69151000,1,4,0
69152000,1,2,0
69153000,1,2,0
69154000,1,3,0
69155000,1,3,0
69156000,1,4,0
69157000,1,3,0
69158000,1,3,0
69159000,1,3,0
69160000,1,2,0
69161000,2,4,0
69162000,1,2,0
69163000,1,2,0
69164000,2,4,0
69165000,1,2,0
69166000,1,4,0
69167000,1,4,0
69168000,2,4,0
69169000,2,4,0
69170000,1,3,0
69171000,1,2,0
69172000,1,3,0
69173000,3,4,0
69174000,2,4,0
69175000,3,4,0
69176000,2,3,0
69177000,1,3,0
69178000,1,2,0
69179000,2,3,0
69180000,1,2,0
69181000,2,3,0
69182000,2,4,0
69183000,1,2,0
69184000,3,4,0
69185000,2,4,0
69186000,2,4,0
69187000,3,4,0
69188000,1,2,0
69189000,2,4,0
69190000,3,4,0
69191000,2,4,0
69192000,1,2,0
69193000,1,3,0
69194000,2,3,0
69195000,1,2,0
69196000,2,3,0
69197000,1,4,0
69198000,1,2,0
69199000,1,3,0
69200000,1,2,0
69201000,1,2,0
69202000,2,4,0
69203000,2,4,0
69204000,2,3,0
69205000,1,2,0
69206000,1,3,0
69207000,1,2,0
69208000,1,3,0
69209000,2,3,0
69210000,2,4,0
69211000,2,4,0
69212000,3,4,0
69213000,2,4,0
69214000,3,4,0
69215000,1,4,0
69216000,2,4,0
69217000,2,4,0
69218000,1,2,0
69219000,2,3,0
69220000,1,4,0
69221000,1,3,0
69222000,3,4,0
69223000,1,4,0
69224000,2,4,0
69225000,2,3,0
69226000,1,3,0
69227000,2,3,0
69228000,2,4,0
69229000,1,4,0
69230000,2,4,0
69231000,3,4,0
69232000,3,4,0
69233000,3,4,0
69234000,2,4,0
69235000,1,4,0
69236000,1,3,0
69237000,1,4,0
69238000,1,4,0
69239000,3,4,0
69240000,3,4,0
69241000,2,3,0
69242000,1,2,0
69243000,2,4,0
69244000,2,3,0
69245000,2,4,0
69246000,3,4,0
69247000,3,4,0
69248000,1,3,0
69249000,1,4,0
69250000,2,4,0
69251000,3,4,0
69252000,2,4,0
69253000,2,3,0
69254000,1,3,0
69255000,3,4,0
69256000,1,2,0
69257000,2,4,0
69258000,2,3,0
69259000,1,3,0
69260000,3,4,0
69261000,3,4,0
69262000,2,3,0
69263000,3,4,0
69264000,2,4,0
69265000,1,2,0
69266000,2,3,0
69267000,1,2,0
69268000,1,3,0
69269000,3,4,0
69270000,1,3,0
69271000,1,4,0
69272000,2,4,0
69273000,1,4,0
69274000,2,4,0
69275000,1,4,0
69276000,3,4,0
69277000,2,3,0
69278000,1,4,0
69279000,3,4,0
69280000,1,2,0
69281000,1,2,0
69282000,1,2,0
69283000,2,3,0
69284000,1,4,0
69285000,1,2,0
69286000,2,3,0
69287000,1,3,0
69288000,1,3,0
69289000,1,3,0
69290000,1,4,0
69291000,3,4,0
69292000,3,4,0
69293000,2,3,0
69294000,1,4,0
69295000,1,3,0
69296000,2,3,0
69297000,2,3,0
69298000,1,3,0
69299000,2,4,0
69300000,1,3,0
69301000,1,2,0
69302000,1,4,0
69303000,2,4,0
69304000,1,3,0
69305000,1,3,0
69306000,2,4,0
69307000,3,4,0
69308000,2,4,0
69309000,3,4,0
69310000,1,2,0
69311000,1,4,0
69312000,3,4,0
69313000,1,2,0
69314000,1,4,0
69315000,3,4,0
69316000,3,4,0
69317000,2,3,0
69318000,1,3,0
69319000,2,4,0
69320000,2,4,0
69321000,1,2,0
69322000,1,4,0
69323000,1,4,0
69324000,1,4,0
69325000,2,4,0
69326000,1,4,0
69327000,1,4,0
69328000,2,3,0
69329000,2,3,0
69330000,1,3,0
69331000,1,2,0
69332000,1,3,0
69333000,3,4,0
69334000,2,3,0
69335000,3,4,0
69336000,2,4,0
69337000,3,4,0
69338000,1,4,0
69339000,1,4,0
69340000,3,4,0
69341000,1,3,0
69342000,3,4,0
69343000,1,3,0
69344000,2,4,0
69345000,2,3,0
69346000,2,3,0
69347000,2,3,0
69348000,1,2,0
69349000,1,2,0
69350000,2,3,0
69351000,3,4,0
69352000,2,3,0
69353000,2,4,0
69354000,1,4,0
69355000,1,2,0
69356000,1,3,0
69357000,3,4,0
69358000,3,4,0
69359000,1,4,0
69360000,1,4,0
69361000,1,3,0
69362000,3,4,0
69363000,2,3,0
69364000,1,3,0
69365000,2,4,0
69366000,1,2,0
69367000,1,4,0
69368000,1,3,0
69369000,2,3,0
69370000,2,4,0
69371000,1,2,0
69372000,1,2,0
69373000,1,4,0
69374000,1,2,0
69375000,1,4,0
69376000,2,3,0
69377000,1,3,0
69378000,1,2,0
69379000,1,4,0
69380000,2,4,0
69381000,1,3,0
69382000,1,2,0
69383000,2,4,0
69384000,2,4,0
69385000,2,4,0
69386000,2,4,0
69387000,3,4,0
69388000,2,3,0
69389000,2,3,0
69390000,2,3,0
69391000,2,4,0
69392000,2,3,0
69393000,1,3,0
69394000,1,4,0
69395000,2,4,0
69396000,2,3,0
69397000,3,4,0
69398000,1,3,0
69399000,2,3,0
69400000,1,2,0
69401000,1,4,0
69402000,1,2,0
69403000,1,4,0
69404000,1,4,0
69405000,2,3,0
69406000,1,2,0
69407000,2,4,0
69408000,2,4,0
69409000,1,2,0
69410000,3,4,0
69411000,2,3,0
69412000,3,4,0
69413000,3,4,0
69414000,2,4,0
69415000,1,3,0
69416000,1,3,0
69417000,1,3,0
69418000,2,4,0
69419000,3,4,0
69420000,3,4,0
69421000,3,4,0
69422000,1,2,0
69423000,1,4,0
69424000,2,4,0
69425000,2,3,0
69426000,1,3,0
69427000,2,4,0
69428000,2,3,0
69429000,3,4,0
69430000,1,3,0
69431000,2,4,0
69432000,3,4,0
69433000,3,4,0
69434000,1,2,0
69435000,1,4,0
69436000,3,4,0
69437000,1,3,0
69438000,1,2,0
69439000,1,2,0
69440000,1,3,0
69441000,1,2,0
69442000,1,4,0
69443000,2,4,0
69444000,1,4,0
69445000,2,4,0
69446000,2,3,0
69447000,1,2,0
69448000,2,4,0
69449000,1,2,0
69450000,3,4,0
69451000,1,4,0
69452000,2,4,0
69453000,1,2,0
69454000,1,2,0
69455000,2,3,0
69456000,2,4,0
69457000,1,3,0
69458000,2,3,0
69459000,1,4,0
69460000,1,2,0
69461000,2,4,0
69462000,2,3,0
69463000,1,3,0
69464000,1,2,0
69465000,1,3,0
69466000,3,4,0
69467000,1,4,0
69468000,2,3,0
69469000,1,2,0
69470000,1,3,0
69471000,2,4,0
69472000,3,4,0
69473000,2,4,0
69474000,3,4,0
69475000,2,4,0
69476000,1,2,0
69477000,3,4,0
69478000,1,4,0
69479000,2,3,0
69480000,1,4,0
69481000,1,4,0
69482000,2,4,0
69483000,2,3,0
69484000,3,4,0
69485000,2,4,0
69486000,2,3,0
69487000,1,4,0
69488000,3,4,0
69489000,2,4,0
69490000,2,3,0
69491000,2,3,0
69492000,2,3,0
69493000,3,4,0
69494000,2,3,0
69495000,2,3,0
69496000,2,4,0
69497000,2,4,0
69498000,2,4,0
69499000,2,4,0
69500000,1,3,0
69501000,3,4,0
69502000,3,4,0
69503000,3,4,0
69504000,2,3,0
69505000,2,4,0
69506000,1,3,0
69507000,1,4,0
69508000,2,3,0
69509000,3,4,0
69510000,1,2,0
69511000,1,2,0
69512000,1,2,0
69513000,3,4,0
69514000,2,3,0
69515000,1,3,0
69516000,2,4,0
69517000,1,3,0
69518000,1,2,0
69519000,1,3,0
69520000,1,3,0
69521000,2,4,0
69522000,2,3,0
69523000,1,2,0
69524000,1,4,0
69525000,1,2,0
69526000,2,4,0
69527000,3,4,0
69528000,2,4,0
69529000,1,2,0
69530000,1,2,0
69531000,2,4,0
69532000,3,4,0
69533000,1,2,0
69534000,1,3,0
69535000,1,4,0
69536000,2,4,0
69537000,1,3,0
69538000,1,2,0
69539000,1,3,0
69540000,2,4,0
69541000,2,3,0
69542000,1,2,0
69543000,3,4,0
69544000,1,2,0
69545000,1,4,0
69546000,2,4,0
69547000,2,3,0
69548000,2,3,0
69549000,1,3,0
69550000,1,3,0
69551000,2,3,0
69552000,1,3,0
69553000,1,3,0
69554000,1,3,0
69555000,2,3,0
69556000,2,3,0
69557000,1,3,0
69558000,2,3,0
69559000,1,3,0
69560000,1,3,0
69561000,2,3,0
69562000,1,2,0
69563000,1,4,0
69564000,1,4,0
69565000,1,2,0
69566000,1,4,0
69567000,2,3,0
69568000,1,2,0
69569000,1,4,0
69570000,3,4,0
69571000,1,4,0
69572000,1,3,0
69573000,2,4,0
69574000,1,2,0
69575000,2,3,0
69576000,1,3,0
69577000,2,4,0
69578000,2,3,0
69579000,1,4,0
69580000,1,3,0
69581000,2,4,0
69582000,1,4,0
69583000,1,3,0
69584000,2,4,0
69585000,1,3,0
69586000,1,4,0
69587000,2,4,0
69588000,1,4,0
69589000,3,4,0
69590000,2,3,0
69591000,3,4,0
69592000,3,4,0
69593000,2,3,0
69594000,2,4,0
69595000,2,3,0
69596000,1,3,0
69597000,1,4,0
69598000,1,4,0
69599000,1,3,0
69600000,3,4,0
69601000,1,3,0
69602000,1,3,0
69603000,1,2,0
69604000,1,2,0
69605000,1,2,0
69606000,1,2,0
69607000,1,2,0
69608000,1,3,0
69609000,1,4,0
69610000,3,4,0
69611000,2,3,0
69612000,3,4,0
69613000,1,2,0
69614000,1,2,0
69615000,1,3,0
69616000,1,4,0
69617000,3,4,0
69618000,2,4,0
69619000,3,4,0
69620000,1,4,0
69621000,2,3,0
69622000,1,2,0
69623000,2,4,0
69624000,2,3,0
69625000,1,3,0
69626000,1,2,0
69627000,1,4,0
69628000,2,4,0
69629000,1,2,0
69630000,2,4,0
69631000,1,2,0
69632000,1,3,0
69633000,2,3,0
69634000,1,3,0
69635000,1,3,0
69636000,1,2,0
69637000,1,2,0
69638000,2,3,0
69639000,3,4,0
69640000,1,3,0
69641000,2,4,0
69642000,1,2,0
69643000,1,2,0
69644000,3,4,0
69645000,3,4,0
69646000,1,3,0
69647000,1,2,0
69648000,1,4,0
69649000,2,3,0
69650000,1,4,0
69651000,1,4,0
69652000,2,4,0
69653000,1,4,0
69654000,3,4,0
69655000,1,3,0
69656000,2,4,0
69657000,2,3,0
69658000,2,3,0
69659000,2,3,0
69660000,1,3,0
69661000,2,3,0
69662000,2,3,0
69663000,2,4,0
69664000,3,4,0
69665000,1,3,0
69666000,2,3,0
69667000,2,3,0
69668000,2,4,0
69669000,1,2,0
69670000,2,4,0
69671000,1,2,0
69672000,2,4,0
69673000,2,3,0
69674000,2,4,0
69675000,3,4,0
69676000,2,4,0
69677000,1,3,0
69678000,3,4,0
69679000,3,4,0
69680000,2,3,0
69681000,3,4,0
69682000,1,4,0
69683000,1,3,0
69684000,3,4,0
69685000,2,4,0
69686000,1,4,0
69687000,1,3,0
69688000,2,4,0
69689000,1,2,0
69690000,2,4,0
69691000,3,4,0
69692000,3,4,0
69693000,1,2,0
69694000,2,4,0
69695000,1,3,0
69696000,1,4,0
69697000,2,4,0
69698000,1,2,0
69699000,3,4,0
69700000,2,4,0
69701000,1,3,0
69702000,3,4,0
69703000,2,4,0
69704000,1,2,0
69705000,1,4,0
69706000,1,4,0
69707000,1,4,0
69708000,1,2,0
69709000,2,4,0
69710000,1,2,0
69711000,2,4,0
69712000,2,4,0
69713000,2,4,0
69714000,3,4,0
69715000,2,3,0
69716000,2,4,0
69717000,3,4,0
69718000,2,4,0
69719000,1,2,0
69720000,2,3,0
69721000,3,4,0
69722000,3,4,0
69723000,1,2,0
69724000,1,3,0
69725000,1,3,0
69726000,1,3,0
69727000,1,2,0
69728000,1,2,0
69729000,2,3,0
69730000,1,2,0
69731000,1,3,0
69732000,1,2,0
69733000,3,4,0
69734000,1,3,0
69735000,1,3,0
69736000,3,4,0
69737000,1,2,0
69738000,2,3,0
69739000,2,4,0
69740000,2,4,0
69741000,1,2,0
69742000,2,4,0
69743000,1,2,0
69744000,1,4,0
69745000,1,2,0
69746000,1,3,0
69747000,1,4,0
69748000,2,3,0
69749000,2,4,0
69750000,1,4,0
69751000,1,2,0
69752000,3,4,0
69753000,1,2,0
69754000,1,2,0
69755000,1,3,0
69756000,1,3,0
69757000,1,2,0
69758000,1,4,0
69759000,2,3,0
69760000,2,3,0
69761000,1,2,0
69762000,2,3,0
69763000,1,3,0
69764000,2,3,0
69765000,1,4,0
69766000,2,3,0
69767000,1,2,0
69768000,1,4,0
69769000,2,4,0
69770000,3,4,0
69771000,2,4,0
69772000,3,4,0
69773000,2,3,0
69774000,1,4,0
69775000,1,4,0
69776000,1,2,0
69777000,1,3,0
69778000,1,2,0
69779000,2,3,0
69780000,2,3,0
69781000,2,3,0
69782000,1,4,0
69783000,2,3,0
69784000,1,2,0
69785000,1,4,0
69786000,2,4,0
69787000,1,3,0
69788000,1,2,0
69789000,3,4,0
69790000,2,4,0
69791000,2,4,0
69792000,3,4,0
69793000,2,4,0
69794000,1,2,0
69795000,1,3,0
69796000,1,4,0
69797000,2,3,0
69798000,1,3,0
69799000,1,3,0
69800000,1,3,0
69801000,1,3,0
69802000,2,3,0
69803000,2,3,0
69804000,2,3,0
69805000,1,4,0
69806000,1,3,0
69807000,1,2,0
69808000,1,2,0
69809000,1,3,0
69810000,1,4,0
69811000,1,4,0
69812000,1,3,0
69813000,1,3,0
69814000,2,3,0
69815000,2,3,0
69816000,1,4,0
69817000,2,4,0
69818000,1,3,0
69819000,3,4,0
69820000,3,4,0
69821000,1,4,0
69822000,3,4,0
69823000,2,4,0
69824000,1,2,0
69825000,1,2,0
69826000,2,4,0
69827000,1,4,0
69828000,1,3,0
69829000,3,4,0
69830000,2,4,0
69831000,2,3,0
69832000,1,3,0
69833000,3,4,0
69834000,2,4,0
69835000,2,3,0
69836000,1,3,0
69837000,1,3,0
69838000,1,3,0
69839000,1,2,0
69840000,1,3,0
69841000,2,4,0
69842000,1,4,0
69843000,1,4,0
69844000,1,2,0
69845000,1,3,0
69846000,1,3,0
69847000,1,2,0
69848000,3,4,0
69849000,2,4,0
69850000,1,3,0
69851000,3,4,0
69852000,1,3,0
69853000,2,3,0
69854000,2,4,0
69855000,2,4,0
69856000,2,4,0
69857000,2,3,0
69858000,2,4,0
69859000,2,4,0
69860000,1,4,0
69861000,1,3,0
69862000,1,4,0
69863000,2,3,0
69864000,1,2,0
69865000,2,3,0
69866000,3,4,0
69867000,1,2,0
69868000,2,4,0
69869000,3,4,0
69870000,1,4,0
69871000,2,4,0
69872000,2,3,0
69873000,3,4,0
69874000,1,4,0
69875000,3,4,0
69876000,2,3,0
69877000,3,4,0
69878000,3,4,0
69879000,1,2,0
69880000,1,4,0
69881000,1,4,0
69882000,1,4,0
69883000,1,3,0
69884000,2,3,0
69885000,1,2,0
69886000,1,3,0
69887000,1,3,0
69888000,3,4,0
69889000,1,3,0
69890000,1,3,0
69891000,1,2,0
69892000,1,2,0
69893000,3,4,0
69894000,1,4,0
69895000,2,3,0
69896000,1,2,0
69897000,1,3,0
69898000,3,4,0
69899000,1,3,0
69900000,3,4,0
69901000,1,3,0
69902000,2,3,0
69903000,3,4,0
69904000,1,2,0
69905000,1,2,0
69906000,1,4,0
69907000,2,3,0
69908000,1,2,0
69909000,2,4,0
69910000,1,3,0
69911000,2,3,0
69912000,1,4,0
69913000,2,4,0
69914000,1,2,0
69915000,1,4,0
69916000,2,3,0
69917000,2,3,0
69918000,2,3,0
69919000,1,2,0
69920000,1,3,0
69921000,2,3,0
69922000,1,3,0
69923000,1,3,0
69924000,2,3,0
69925000,1,4,0
69926000,2,3,0
69927000,1,3,0
69928000,3,4,0
69929000,1,4,0
69930000,2,3,0
69931000,3,4,0
69932000,1,2,0
69933000,1,3,0
69934000,1,4,0
69935000,3,4,0
69936000,3,4,0
69937000,3,4,0
69938000,2,3,0
69939000,1,3,0
69940000,2,4,0
69941000,1,3,0
69942000,1,3,0
69943000,3,4,0
69944000,1,3,0
69945000,1,2,0
69946000,1,3,0
69947000,1,2,0
69948000,1,3,0
69949000,2,3,0
69950000,3,4,0
69951000,2,4,0
69952000,2,3,0
69953000,2,4,0
69954000,1,2,0
69955000,2,3,0
