generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-37.6085,-7986.72,10,1
50000,28,238.853,-1490.63,20.0737,0.28
100000,25,215.82,-1221.23,33.6262,0.275
150000,39,324.957,-1067.11,30.8404,0.256
200000,37,304.101,-1075.4,30.21,0.248
250000,50,413.416,-1011.71,48.9487,0.253
300000,64,533.604,-863.427,62.6814,0.242
350000,75,647.712,-905.942,63.8328,0.252
400000,81,652.832,-874.99,80.3265,0.254
450000,85,696.726,-816.87,83.7546,0.243
500000,60,500.986,-804.907,59.6621,0.235
550000,87,715.348,-749.883,88.2139,0.247
600000,68,556.173,-771.675,61.1703,0.231
650000,79,656.122,-705.359,83.76,0.249
700000,80,659.77,-764.723,67.2101,0.235
750000,86,704.784,-834.997,72.8197,0.257
800000,71,580.574,-678.665,72.0997,0.251
850000,67,551.602,-684.062,59.5737,0.227
900000,80,660.798,-763.054,70.4758,0.255
950000,67,545.889,-702.504,53.5415,0.25
1000000,66,527.786,-722.686,64.7391,0.231
1050000,75,612.6,-684.592,80.4404,0.217
1100000,82,664.084,-684.625,76.2204,0.236
1150000,81,668.759,-656.542,70.9058,0.244
1200000,92,755.329,-617.997,100.887,0.256
1250000,93,769.743,-622.313,93.472,0.24
1300000,88,708.66,-651.673,77.7379,0.221
1350000,68,552.353,-649.257,59.0356,0.227
1400000,70,573.215,-675.283,62.7552,0.252
1450000,64,526.422,-694.01,65.3513,0.207
1500000,52,417.231,-704.21,46.5861,0.233
1550000,57,466.234,-786.652,55.9144,0.224
1600000,69,552.12,-732.341,76.6015,0.233
1650000,76,612.196,-712.282,78.0334,0.243
1700000,85,707.917,-703.565,96.1977,0.232
1750000,82,667.357,-664.169,79.4351,0.24
1800000,87,705.035,-674.551,80.0024,0.25
1850000,102,827.317,-601.189,99.1449,0.254
1900000,86,707.867,-707.876,74.7926,0.27
1950000,76,621.004,-675.755,60.5486,0.238
2000000,82,656.114,-705.546,65.0107,0.256
2050000,73,602.987,-630.595,67.9845,0.254
2100000,74,591.466,-616.735,77.4482,0.223
2150000,77,627.089,-701.097,67.1653,0.279
2200000,100,801.256,-625.915,103.312,0.223
2250000,93,747.705,-587.833,89.6454,0.25
2300000,103,851.605,-667.282,95.3235,0.255
2350000,85,708.952,-624.882,72.5629,0.227
2400000,80,666.593,-686.44,65.7229,0.251
2450000,71,590.251,-645.658,61.1637,0.268
2500000,87,712.276,-632.452,60.6174,0.236
2550000,89,719.092,-643.052,82.212,0.247
2600000,89,701.613,-619.265,62.9209,0.242
2650000,95,767.23,-578.011,77.7916,0.225
2700000,108,879.411,-553.548,93.9531,0.238
2750000,97,784.928,-573.55,77.9225,0.224
2800000,142,1137.48,-532.186,128.946,0.218
2850000,117,943.205,-560.087,115.083,0.242
2900000,125,995.941,-606.124,110.306,0.238
2950000,153,1228.18,-580.994,133.871,0.233
3000000,115,937.912,-570.573,105.492,0.222
3050000,120,988.797,-563.215,107.234,0.23
3100000,123,990.783,-559.5,123.439,0.227
3150000,101,822.964,-534.454,90.9358,0.225
3200000,111,896.974,-567.098,88.6379,0.243
3250000,123,997.144,-537.867,118.525,0.234
3300000,116,958.496,-564.952,113.815,0.225
3350000,87,712.472,-507.721,77.1653,0.224
3400000,141,1166.92,-525.599,146.509,0.231
3450000,85,685.081,-547.483,82.716,0.24
3500000,94,784.252,-537.015,97.7035,0.234
3550000,104,859.444,-638.613,98.3058,0.217
3600000,93,749.744,-640.068,71.3382,0.23
3650000,95,775.13,-564.52,92.8613,0.234
3700000,85,687.524,-613.379,66.1278,0.247
3750000,131,1061.47,-597.236,126.298,0.217
3800000,118,941.61,-618.687,101.269,0.223
3850000,130,1059.33,-513.595,109.302,0.233
3900000,155,1254.16,-527.059,156.82,0.266
3950000,125,1000.2,-488.302,106.013,0.218
4000000,86,699.735,-522.379,76.4651,0.221
4050000,66,541.681,-627.325,54.351,0.237
4100000,98,805.054,-638.229,68.7719,0.263
4150000,93,774.225,-662.893,84.1506,0.237
4200000,88,721.807,-607.502,86.7705,0.213
4250000,112,914.347,-542.783,107.923,0.214
4300000,98,791.89,-595.343,82.4421,0.216
4350000,122,984.86,-555.558,106.694,0.234
4400000,116,932.634,-569.429,110.816,0.247
4450000,121,960.319,-585.803,130.26,0.239
4500000,140,1148.38,-521.662,117.403,0.224
4550000,99,795.423,-522.835,96.524,0.214
4600000,118,933.683,-563.54,120.014,0.223
4650000,128,1054.9,-510.482,111.761,0.202
4700000,116,949.464,-596.382,96.8908,0.207
4750000,122,1000.28,-559.275,110.519,0.243
4800000,117,947.192,-536.419,107.172,0.237
4850000,101,828.617,-520.484,86.8261,0.236
4900000,123,987.924,-538,117.994,0.229
4950000,95,759.99,-495.11,80.4697,0.229
5000000,103,843.683,-539.84,84.8458,0.228
5050000,121,985.686,-488.578,109.331,0.215
5100000,83,669.006,-477.882,87.1334,0.233
5150000,92,750.261,-543.694,101.187,0.235
5200000,133,1089.41,-462.872,138.867,0.233
5250000,93,755.375,-534.288,87.9273,0.22
5300000,111,922.968,-590.946,97.5345,0.202
5350000,114,937.253,-531.964,108.545,0.253
5400000,97,782.851,-581.309,97.8947,0.257
5450000,90,726.373,-587.832,79.5498,0.234
5500000,117,951.823,-567.035,100.855,0.24
5550000,107,879.947,-525.314,94.2841,0.263
5600000,126,1019,-573.494,119.712,0.238
5650000,151,1235.99,-496.647,136.441,0.234
5700000,130,1052.98,-501.234,133.558,0.218
5750000,128,1046.01,-523.878,115.817,0.217
5800000,158,1274.37,-563.435,145.59,0.237
5850000,133,1070.31,-528.074,141.506,0.243
5900000,146,1170.69,-553.921,115.733,0.242
5950000,145,1190.52,-568.88,125.414,0.238
6000000,143,1172.17,-557.34,134.615,0.233
6050000,114,929.06,-639.158,82.7605,0.261
6100000,100,829.543,-610.271,88.2557,0.252
6150000,137,1114.39,-531.463,131.365,0.234
6200000,91,732.962,-553.609,90.9157,0.219
6250000,98,781.025,-581.775,104.483,0.252
6300000,98,791.992,-606.988,107.281,0.225
6350000,109,900.019,-554.117,110.084,0.26
6400000,103,838.403,-493.272,98.0691,0.232
6450000,126,1023.92,-493.623,115.476,0.256
6500000,152,1223.89,-554.994,142.622,0.239
6550000,152,1225.67,-580.606,125.192,0.26
6600000,140,1129.99,-538.902,137.829,0.227
6650000,155,1283.66,-474.315,131.996,0.241
6700000,108,884.925,-527.389,106.229,0.269
6750000,108,867.082,-460.229,99.4134,0.226
6800000,104,843.778,-494.568,107.262,0.217
6850000,117,953.958,-490.667,99.3629,0.244
6900000,110,905.352,-501.774,90.3866,0.233
6950000,134,1116.56,-479.206,103.365,0.234
7000000,125,1025.9,-482.303,134.084,0.214
7050000,115,923.539,-475.513,115.555,0.225
7100000,123,991.793,-451.307,118.702,0.24
7150000,135,1102.6,-497.599,122.133,0.239
7200000,150,1216.8,-468.387,157.902,0.224
7250000,149,1214.74,-520.371,129.456,0.222
7300000,156,1264.74,-496.212,151.708,0.218
7350000,162,1297.73,-552.991,152.41,0.254
7400000,113,918.948,-474.442,110.845,0.221
7450000,131,1074,-525.571,141.24,0.228
7500000,130,1050.64,-553.675,118.393,0.248
7550000,119,961.619,-554.121,107.906,0.209
7600000,108,889.944,-546.984,102.275,0.234
7650000,111,897.984,-648.416,93.5478,0.22
7700000,118,964.935,-573.627,102.665,0.249
7750000,91,738.016,-601.783,77.9579,0.243
7800000,91,734.419,-605.905,97.0769,0.245
7850000,103,841.903,-490.334,88.7622,0.226
7900000,139,1125.54,-525.974,147.46,0.249
7950000,139,1122.71,-454.218,119.219,0.262
8000000,122,979.731,-486.084,111.207,0.246
8050000,138,1113.23,-532.368,138.13,0.225
8100000,129,1031.64,-501.467,120.612,0.239
8150000,93,748.469,-489.889,72.861,0.229
8200000,118,952.241,-492.97,104.428,0.222
8250000,109,887.168,-546.242,83.3846,0.216
8300000,110,894.503,-543.055,111.55,0.225
8350000,140,1133.58,-526.474,125.15,0.231
8400000,89,718.787,-504.93,68.6266,0.23
8450000,100,815.091,-592.761,79.7408,0.218
8500000,95,772.073,-569.822,93.0145,0.199
8550000,104,830.235,-583.476,94.4709,0.247
8600000,114,930.88,-577.396,114.863,0.248
8650000,70,555.203,-619.852,71.8848,0.256
8700000,107,869.242,-606.057,93.6159,0.259
8750000,127,1047.04,-628.809,134.3,0.243
8800000,112,919.844,-585.318,92.9185,0.236
8850000,106,866.24,-600.647,110.978,0.261
8900000,82,664.85,-633.097,81.7859,0.237
8950000,102,814.191,-601.312,78.603,0.253
9000000,120,974.64,-575.192,118.837,0.234
9050000,163,1336.16,-605.232,144.13,0.228
9100000,129,1060.74,-574.657,106.837,0.213
9150000,97,790.698,-561.608,69.564,0.231
9200000,102,838.528,-609.632,80.8304,0.239
9250000,115,926.519,-613.736,107.811,0.222
9300000,173,1393.47,-551.805,168.705,0.228
9350000,126,1015.32,-590.68,123.594,0.225
9400000,143,1157.43,-534.64,141.743,0.24
9450000,119,970.633,-512.423,113.649,0.217
9500000,145,1197.84,-514.365,112.421,0.242
9550000,113,905.86,-602.938,108.666,0.219
9600000,119,936.675,-527.508,115.506,0.24
9650000,124,1005.56,-570.602,124.104,0.268
9700000,126,1010.9,-558.946,96.5866,0.237
9750000,123,1012.25,-579.264,121.085,0.252
9800000,134,1083,-556.77,121.38,0.258
9850000,138,1099.81,-571.99,119.435,0.244
9900000,137,1100.53,-595.35,118.891,0.217
9950000,152,1216.92,-556.718,142.158,0.251
10000000,90,729.026,-489.111,74.5306,0.227
10050000,129,1062.86,-626.904,110.223,0.228
10100000,117,963.226,-637.39,95.9422,0.25
10150000,98,803.868,-608.644,67.9923,0.207
10200000,88,701.468,-597.807,84.1362,0.248
10250000,120,961.445,-617.386,108.071,0.245
10300000,100,803.288,-602.574,91.7832,0.253
10350000,66,533.074,-554.788,60.9093,0.217
10400000,92,730.273,-544.069,76.0742,0.234
10450000,118,952.558,-538.991,100.177,0.227
10500000,108,884.454,-493.824,94.7589,0.225
10550000,98,790.081,-525.206,78.0617,0.247
10600000,84,674.688,-512.353,80.3554,0.227
10650000,102,828.755,-543.14,82.8826,0.263
10700000,139,1117.51,-462.136,135.893,0.226
10750000,129,1057.73,-408.999,104.606,0.224
10800000,145,1188.11,-452.817,144.233,0.248
10850000,144,1159.03,-438.261,137.058,0.252
10900000,148,1177.98,-389.523,133.259,0.231
10950000,149,1182.24,-401.239,128.954,0.235
11000000,132,1092.12,-531.727,119.433,0.232
11050000,144,1175.14,-559.452,141.083,0.197
11100000,110,895.668,-512.437,100.096,0.235
11150000,114,936.036,-489.103,105.365,0.232
11200000,138,1104.71,-506.473,128.68,0.237
11250000,142,1125.08,-473.702,143.176,0.234
11300000,126,1010.01,-532.964,112.592,0.226
11350000,156,1272.43,-463.623,126.911,0.253
11400000,149,1207.08,-466.214,148.814,0.243
11450000,107,865.89,-469.023,86.6343,0.229
11500000,99,804.488,-503.46,98.0438,0.235
11550000,130,1045.32,-594.5,94.0593,0.234
11600000,136,1099.22,-517.531,123.478,0.246
11650000,94,773.247,-529.129,89.1213,0.24
11700000,110,885.186,-492.933,100.625,0.228
11750000,92,738.011,-513.097,96.2714,0.234
11800000,117,939.214,-503.833,111.311,0.22
11850000,115,925.032,-522.436,102.519,0.226
11900000,92,729.395,-562.422,76.098,0.234
11950000,149,1220.18,-558.283,146.38,0.271
12000000,101,819.575,-498.501,94.9426,0.23
12050000,99,794.361,-557.109,87.1799,0.239
12100000,109,868.433,-537.017,104.991,0.233
12150000,111,916.481,-521.817,117.353,0.245
12200000,102,827.627,-481.702,105.874,0.244
12250000,128,1038.32,-490.922,120.844,0.253
12300000,126,1028.37,-503.748,92.1426,0.23
12350000,116,967.308,-465.777,103.873,0.236
12400000,137,1096.38,-448.901,135.449,0.237
12450000,112,913.313,-566.018,96.8774,0.215
12500000,82,661.909,-577.399,82.1368,0.238
12550000,86,707.036,-593.9,78.5693,0.258
12600000,94,767.495,-550.96,88.9822,0.25
12650000,112,924.491,-562.028,94.9097,0.218
12700000,114,908.287,-568.276,107.531,0.245
12750000,106,853.475,-527.969,89.9773,0.242
12800000,95,778.23,-562.994,86.7836,0.235
12850000,118,946.26,-520.036,99.2859,0.232
12900000,86,690.498,-534.03,84.4214,0.221
12950000,136,1098.88,-531.535,122.631,0.235
13000000,98,796.548,-510.179,91.2928,0.235
13050000,82,652.647,-510.362,64.1215,0.236
13100000,110,904.107,-585.482,100.973,0.236
13150000,142,1145.84,-567.071,116.991,0.247
13200000,113,906.158,-563.946,110.831,0.236
13250000,127,1018.41,-471.504,123.49,0.238
13300000,107,844.792,-552.471,89.7867,0.24
13350000,125,994.237,-522.844,117.689,0.233
13400000,106,855.714,-506.649,92.7946,0.238
13450000,107,869.669,-493.445,106.49,0.225
13500000,99,787.28,-527.464,87.4184,0.263
13550000,116,921.783,-596.729,106.163,0.245
13600000,121,986.102,-518.233,123.978,0.239
13650000,114,928.452,-459.805,106.289,0.239
13700000,108,867.72,-478.62,108.273,0.228
13750000,129,1043.56,-439.893,123.461,0.224
13800000,104,859.269,-571.685,94.2494,0.224
13850000,97,789.66,-533.552,83.3574,0.236
13900000,118,949.274,-529.737,123.986,0.218
13950000,110,907.593,-501.527,92.3265,0.26
14000000,103,828.355,-561.552,100.713,0.236
14050000,115,935.25,-519.091,95.1505,0.228
14100000,111,908.395,-471.721,106.323,0.247
14150000,130,1047.35,-426.221,100.368,0.226
14200000,129,1035.62,-446.714,132.672,0.235
14250000,109,906.09,-421.194,110.412,0.227
14300000,114,918.024,-467.108,95.9814,0.223
14350000,143,1164.3,-454.106,123.831,0.241
14400000,90,761.522,-522.151,80.7284,0.221
14450000,91,726.487,-579.87,80.1777,0.227
14500000,87,697.307,-509.495,96.4742,0.257
14550000,91,734.918,-522.769,78.8064,0.219
14600000,128,1024.02,-494.92,133.784,0.213
14650000,158,1287.15,-547.83,129.781,0.231
14700000,138,1110.16,-489.078,120.665,0.226
14750000,147,1186.54,-456.065,138.032,0.24
14800000,114,935.397,-473.925,117.001,0.257
14850000,108,861.468,-474.014,100.215,0.236
14900000,116,949.108,-492.976,115.284,0.23
14950000,110,911.175,-533.452,101.685,0.217
15000000,124,1007.81,-511.624,92.6488,0.226
15050000,124,1011.78,-466.567,95.7331,0.226
15100000,120,976.834,-425.051,122.586,0.238
15150000,161,1298.59,-500.58,151.105,0.237
15200000,149,1218.52,-501.474,152.903,0.217
15250000,142,1126.27,-472.732,131.818,0.236
15300000,148,1183.75,-518.043,146.689,0.221
15350000,163,1317.48,-499.351,147.435,0.232
15400000,143,1173.3,-512.887,141.475,0.227
15450000,137,1093.54,-434.483,131.218,0.219
15500000,124,1009.02,-483.581,123.601,0.234
15550000,132,1036.74,-473.913,116.256,0.244
15600000,118,951.799,-413.712,117.342,0.209
15650000,123,972.889,-520.549,107.036,0.219
15700000,92,739.419,-491.14,87.3369,0.213
15750000,113,919.12,-489.397,102.948,0.217
15800000,115,930.96,-540.314,111.643,0.239
15850000,133,1066.14,-451.087,130.399,0.226
15900000,134,1070.95,-467.61,115.924,0.213
15950000,126,1008.35,-505.794,115.552,0.227
16000000,126,1029.32,-493.683,113.506,0.244
16050000,119,952.511,-425.144,121.357,0.244
16100000,138,1126.09,-415.014,105.689,0.234
16150000,122,972.534,-466.069,122.932,0.227
16200000,110,885.237,-521.611,110.264,0.242
16250000,119,951.081,-515.487,105.12,0.219
16300000,119,950.668,-572.98,131.642,0.238
16350000,133,1061.53,-591.512,111.923,0.237
16400000,121,973.298,-571.418,113.872,0.286
16450000,106,857.531,-530.441,91.4729,0.245
16500000,104,853.814,-560.419,101.057,0.24
16550000,107,847.387,-525.249,112.393,0.232
16600000,142,1171.66,-528.608,136.553,0.232
16650000,101,832.169,-583.236,101.989,0.252
16700000,107,871.895,-521.371,100.395,0.249
16750000,96,772.283,-531.053,89.2396,0.232
16800000,107,860.538,-600.297,96.068,0.238
16850000,151,1211.26,-474.666,128.856,0.226
16900000,143,1146.1,-553.132,132.554,0.224
16950000,122,974.325,-537.345,118.999,0.221
17000000,131,1053.31,-550.338,134.373,0.233
17050000,164,1330.76,-479.992,162.621,0.236
17100000,184,1484.34,-539.585,168.258,0.213
17150000,191,1554.23,-496.41,149.77,0.235
17200000,175,1409.68,-499.955,167.484,0.207
17250000,156,1248,-494.876,162.054,0.218
17300000,114,919.268,-431.856,111.167,0.202
17350000,135,1087.05,-382.036,125.672,0.232
17400000,152,1226.54,-460.086,149.436,0.224
17450000,146,1176.62,-532.596,117.313,0.232
17500000,135,1083.48,-486.442,121.285,0.216
17550000,147,1179.93,-485.408,114.864,0.237
17600000,150,1188.54,-540.986,131.522,0.234
17650000,114,898.807,-555.394,103.394,0.24
17700000,103,825.569,-568.22,78.2608,0.229
17750000,121,949.105,-534.159,114.322,0.232
17800000,120,987.279,-538.136,120.341,0.228
17850000,82,655.107,-575.67,90.3839,0.254
17900000,97,774.774,-513.366,82.3351,0.247
17950000,102,812.997,-512.901,77.5657,0.24
18000000,116,938.058,-532.84,91.6399,0.231
18050000,144,1155.07,-553.886,132.169,0.238
18100000,150,1215.36,-594.905,150.913,0.267
18150000,133,1069.36,-572.268,103.559,0.224
18200000,124,1000.4,-539.212,111.706,0.216
18250000,165,1325.14,-493.041,162.908,0.242
18300000,155,1224.32,-534.985,141.074,0.258
18350000,135,1088.69,-539.086,131.555,0.235
18400000,119,952.543,-542.029,99.4574,0.259
18450000,106,847.085,-513.615,94.5408,0.211
18500000,133,1055.17,-474.881,123.99,0.237
18550000,117,964.543,-470.315,111.944,0.219
18600000,142,1157.41,-500.557,127.562,0.222
18650000,147,1195.2,-539.177,134.528,0.209
18700000,191,1543.97,-514.693,188.941,0.23
18750000,174,1397.99,-447.995,175.277,0.2
18800000,112,905.351,-407.642,85.8786,0.24
18850000,177,1424.81,-465.887,156.813,0.251
18900000,123,1005.67,-428.451,97.1346,0.209
18950000,146,1172.67,-495.798,134.109,0.215
19000000,123,985.525,-454.318,110.738,0.236
19050000,121,974.587,-508.334,111.689,0.244
19100000,145,1158.34,-508.255,129.5,0.238
19150000,171,1367.3,-523.202,176.273,0.256
19200000,127,1010.23,-535.079,116.801,0.24
19250000,127,1021.13,-530.373,103.428,0.232
19300000,88,698.616,-550.317,90.8158,0.226
19350000,141,1136.37,-629.861,137.929,0.257
19400000,162,1296.17,-585.252,152.334,0.261
19450000,152,1205.91,-515.589,141.394,0.228
19500000,177,1415.85,-534.123,167.418,0.252
19550000,160,1286.68,-533.977,143.088,0.238
19600000,172,1385.24,-552.713,175.426,0.242
19650000,149,1205.77,-555.882,126.768,0.238
19700000,150,1210.88,-582.547,136.112,0.236
19750000,116,921.567,-578.689,93.728,0.254
19800000,99,795.49,-556.895,102.626,0.226
19850000,78,634.089,-506.712,83.2676,0.229
19900000,110,874.807,-645.525,104.15,0.234
19950000,110,884.151,-529.804,100.257,0.214
20000000,112,900.938,-538.04,90.4111,0.231
20050000,127,1025.26,-555.339,118.537,0.255
20100000,121,988.537,-521.425,103.773,0.248
20150000,106,859.693,-521.542,81.5249,0.238
20200000,96,760.186,-535.186,100.411,0.23
20250000,107,879.44,-585.478,87.6214,0.251
20300000,137,1118.13,-533.218,120.877,0.255
20350000,123,998.335,-556.764,98.1835,0.232
20400000,156,1245.26,-557.644,157.928,0.251
20450000,152,1237.16,-542.62,127.081,0.248
20500000,135,1090.69,-523.585,123.485,0.206
20550000,120,969.995,-441.682,100.598,0.232
20600000,151,1222.87,-424.576,124.138,0.251
20650000,145,1173.97,-465.965,134.427,0.23
20700000,141,1139.58,-483.495,112.275,0.229
20750000,152,1201.35,-471.617,148.971,0.24
20800000,144,1172.68,-536.313,134.887,0.234
20850000,135,1097.28,-494.698,106.492,0.225
20900000,127,1020.29,-528.075,110.143,0.226
20950000,125,1008.33,-574.874,130.716,0.248
21000000,99,791.792,-506.688,78.5092,0.235
21050000,101,808.231,-497.142,105.37,0.244
21100000,123,1008.07,-475.43,104.145,0.242
21150000,109,863.769,-491.635,98.7347,0.244
21200000,122,993.168,-523.78,121.641,0.231
21250000,139,1122.88,-486.482,123.51,0.222
21300000,119,950.12,-392.774,107.981,0.2
21350000,118,954.565,-415.794,113.18,0.207
21400000,164,1312.75,-454.413,134.418,0.232
21450000,146,1166.87,-465.061,134.96,0.231
21500000,162,1310.34,-438.536,150.44,0.215
21550000,144,1147.47,-401.015,135.989,0.237
21600000,150,1189.13,-438.204,149.739,0.223
21650000,159,1283.95,-564.856,144.152,0.241
21700000,119,959.964,-511.893,118.509,0.232
21750000,132,1055.97,-467.658,132.784,0.241
21800000,143,1148.14,-507.72,128.639,0.253
21850000,108,878.752,-510.028,82.102,0.221
21900000,154,1230.48,-520.066,138.582,0.239
21950000,144,1152.97,-543.517,128.327,0.221
22000000,154,1244.66,-453.02,157.54,0.219
22050000,147,1195.27,-502.34,131.017,0.243
22100000,146,1191.37,-498.567,144.683,0.24
22150000,125,1017.03,-472.862,110.531,0.235
22200000,112,909.51,-584.945,94.4064,0.223
22250000,111,911.05,-524.8,98.2844,0.217
22300000,69,566.675,-490.197,58.574,0.211
22350000,94,773.406,-570.01,80.9158,0.242
22400000,117,971.741,-597.368,107.897,0.24
22450000,94,758.89,-568.057,85.7131,0.216
22500000,135,1088.73,-476.36,118.763,0.222
22550000,145,1189.9,-524.116,120.032,0.25
22600000,112,909.046,-510.348,88.054,0.237
22650000,91,732.212,-440.126,78.0415,0.247
22700000,98,790.691,-515.278,95.1081,0.223
22750000,107,850.689,-469.721,93.0738,0.233
22800000,113,898.458,-444.027,112.644,0.235
22850000,77,624.726,-598.753,64.6536,0.223
22900000,115,939.268,-629.187,118.736,0.23
22950000,75,600.51,-599.656,77.3816,0.256
23000000,104,846.393,-582.996,106.98,0.236
23050000,89,722.51,-590.583,90.3597,0.226
23100000,92,740.425,-485.193,87.5331,0.235
23150000,93,745.319,-496.774,84.4015,0.224
23200000,90,722.885,-593.798,109.109,0.24
23250000,123,989.936,-571.635,106.563,0.234
23300000,115,903.801,-545.869,116.637,0.237
23350000,82,653.162,-588.171,73.0432,0.204
23400000,114,909.35,-532.169,100.853,0.233
23450000,110,860.757,-520.474,106.224,0.225
23500000,107,829.327,-577.589,96.6771,0.233
23550000,108,849.185,-560.425,92.2672,0.238
23600000,128,1000.84,-555.485,117.767,0.232
23650000,108,845.375,-542.249,98.7235,0.228
23700000,116,941.854,-476.881,122.505,0.226
23750000,114,913.42,-529.863,111.07,0.205
23800000,141,1150.44,-562.162,127.081,0.241
23850000,143,1139.97,-526.768,128.134,0.254
23900000,95,756.645,-557.677,93.9424,0.251
23950000,91,722.813,-595.112,79.6731,0.261
24000000,143,1144.23,-568.676,143.845,0.218
24050000,151,1238.13,-494.165,160.666,0.268
24100000,139,1106.21,-485.848,137.754,0.248
24150000,119,950.902,-555.832,120.359,0.245
24200000,121,960.808,-536.466,117.842,0.215
24250000,103,828.392,-574.754,91.1161,0.228
24300000,91,742.292,-544.374,86.1198,0.246
24350000,90,725.96,-512.478,95.035,0.243
24400000,86,684.399,-552.977,89.6481,0.23
24450000,137,1094.12,-598.162,127.648,0.245
24500000,127,1035.35,-504.722,132.211,0.217
24550000,108,868.99,-471.014,89.1124,0.225
24600000,121,965.043,-519.878,109.238,0.24
24650000,141,1154.07,-511.013,139.793,0.249
24700000,99,809.28,-489.285,79.4904,0.246
24750000,103,830.582,-501.649,95.491,0.233
24800000,107,862.829,-545.148,93.9283,0.225
24850000,109,869.215,-496.112,97.8219,0.245
24900000,109,878.864,-581.19,103.005,0.253
24950000,126,1015.6,-501.059,91.2795,0.228
25000000,122,1013.05,-498.815,93.8138,0.246
25050000,122,989.073,-446.669,113.767,0.253
25100000,125,1000.47,-476.037,108.904,0.22
25150000,140,1145.34,-424.311,126.297,0.228
25200000,117,958.146,-510.182,96.2235,0.204
25250000,111,887.652,-544.824,100.204,0.225
25300000,129,1051.52,-497.346,124.751,0.224
25350000,114,895.334,-564.955,114.358,0.219
25400000,136,1100.3,-467.423,106.254,0.216
25450000,126,1003.19,-477.304,123.031,0.23
25500000,110,887.481,-486.635,113.112,0.237
25550000,97,793.06,-541.52,98.4563,0.226
25600000,94,759.822,-500.418,75.2432,0.22
25650000,113,918.523,-460.835,101.268,0.23
25700000,128,1024.62,-491.183,119.678,0.241
25750000,131,1044.93,-483.338,106.039,0.224
25800000,126,1016.14,-551.534,95.6477,0.229
25850000,104,816.704,-489.525,93.1632,0.217
25900000,97,785.008,-517.307,72.6244,0.221
25950000,110,883.621,-463.096,103.089,0.245
26000000,115,906.749,-532.736,108.641,0.214
26050000,94,765.818,-548.085,73.6311,0.235
26100000,104,844.038,-534.124,84.5724,0.246
26150000,105,821.504,-537.522,104.958,0.229
26200000,114,904.548,-488.344,118.623,0.204
26250000,113,886.194,-542.505,96.9107,0.206
26300000,105,854.525,-590.489,108.908,0.232
26350000,138,1089.37,-554.766,117.109,0.237
26400000,103,837.396,-534.65,91.2117,0.215
26450000,122,988.228,-589.344,116.572,0.233
26500000,131,1043.34,-596.487,132.086,0.217
26550000,116,937.384,-516.764,95.0623,0.247
26600000,141,1125.58,-450.101,128.216,0.224
26650000,149,1234.22,-453.685,141.117,0.238
26700000,117,929.56,-459.058,107.534,0.232
26750000,134,1081.41,-470.485,130.515,0.236
26800000,143,1163.19,-504.87,118.024,0.229
26850000,144,1166.08,-570.672,132.368,0.23
26900000,149,1235.01,-559.406,134.236,0.245
26950000,128,1044.5,-425.079,104.284,0.212
27000000,146,1196.23,-473.49,138.598,0.24
27050000,138,1102.03,-521.505,125.279,0.221
27100000,189,1553.23,-539.314,168.596,0.244
27150000,206,1683.89,-468.34,186.659,0.251
27200000,173,1424.05,-492.805,167.261,0.221
27250000,170,1369.76,-452.417,154.168,0.228
27300000,133,1062.12,-524.861,118.357,0.232
27350000,141,1152.6,-532.574,122.121,0.234
27400000,129,1057.86,-516.248,147.033,0.237
27450000,120,982.631,-530.159,105.759,0.247
27500000,107,866.023,-513.319,97.6404,0.215
27550000,117,932.329,-474.54,91.6411,0.224
27600000,130,1050.56,-430.215,149.758,0.237
27650000,147,1168.75,-458.59,131.829,0.216
27700000,157,1257.5,-507.421,147.354,0.258
27750000,136,1090.49,-458.204,131.982,0.247
27800000,121,958.429,-515.882,114.705,0.225
27850000,147,1183.07,-539.617,130.083,0.248
27900000,160,1285.9,-560.872,138.477,0.241
27950000,152,1211.87,-507.98,133.065,0.235
28000000,145,1144.03,-544.633,131.088,0.233
28050000,155,1254.62,-507.749,141.629,0.247
28100000,151,1230.53,-496.054,112.704,0.241
28150000,160,1273.62,-464.42,151.849,0.265
28200000,142,1116.54,-459.149,128.949,0.212
28250000,146,1180.59,-502.925,125.678,0.24
28300000,134,1075.69,-458.865,101.766,0.219
28350000,124,985.752,-468.002,98.1004,0.227
28400000,132,1065.65,-495.354,108.048,0.24
28450000,133,1066.48,-437.427,112.654,0.229
28500000,128,1031.65,-514.636,127.427,0.245
28550000,153,1229.37,-470.772,139.717,0.237
28600000,133,1056.68,-581.883,118.507,0.223
28650000,143,1141.29,-461.042,129.727,0.214
28700000,124,991.882,-461.887,101.925,0.23
28750000,179,1462.14,-460.584,187.744,0.215
28800000,190,1538.05,-367.866,194.31,0.249
28850000,138,1098.08,-407.012,117.704,0.236
28900000,137,1112.16,-441.813,129.607,0.218
28950000,174,1388.93,-448.712,165.875,0.22
29000000,159,1282.37,-427.017,147.92,0.255
29050000,131,1024.7,-440.144,129.47,0.243
29100000,163,1314.59,-423.899,142.997,0.22
29150000,172,1387.4,-449.45,159.755,0.24
29200000,145,1166.32,-435.373,127.052,0.236
29250000,139,1096.53,-348.301,128.021,0.241
29300000,148,1180.32,-424.567,119.413,0.225
29350000,187,1496.6,-425.628,175.667,0.234
29400000,181,1444.44,-333.858,144.231,0.233
